醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2317060014,臺中市西屯區衛生所,臺中市西屯區西安里西屯路二段２９９號,(04)27027068,1674,70,2020/10/29 17:14:37
2317070010,臺中市南屯區衛生所,臺中市南屯區向心南路８１１號１樓,(04)23827640,676,936,2020/10/29 17:14:37
2317080016,台中市北屯區軍功衛生所,臺中市北屯區軍功路二段１６號,(04)22393932,1206,1119,2020/10/29 17:14:37
2317081022,台中市北屯區四民衛生所,臺中市北屯區后庄路１０６２號,(04)24211945,863,800,2020/10/29 17:14:37
2321010013,臺南市東區衛生所,臺南市東區龍山里林森路１段４１８號,(06)2673613,1421,1065,2020/10/29 17:14:37
2321020019,臺南市南區衛生所,臺南市南區南都里南和路６號,(06)2618578,1644,553,2020/10/29 17:14:37
2321030015,臺南市中西區衛生所,臺南市中西區安海里環河街９４號,(06)2252403,1204,968,2020/10/29 17:14:37
2321040011,臺南巿北區衛生所,臺南市北區公園里西華街５０號,(06)2252404,945,250,2020/10/29 17:14:37
2321060013,台南市安南區衛生所,臺南市安南區仁安路７０號２樓,(06)2567406,1465,195,2020/10/29 17:14:37
2321070019,台南市安平區衛生所,臺南市安平區平通里育平路３１０號,(06)2996885,1304,357,2020/10/29 17:14:37
2322010017,嘉義市東區衛生所,嘉義市東區大雅路二段６２５號,(05)2750423,2619,50,2020/10/29 17:14:37
2322020013,嘉義市西區衛生所,嘉義市西區福全里德明路１號,(05)2337355,477,70,2020/10/29 17:14:37
2331070012,新北市樹林區衛生所,新北市樹林區樹新路４０－７號１、２樓,(02)26812134,1667,957,2020/10/29 17:14:37
2331080018,新北市鶯歌區衛生所,新北市鶯歌區文化路３８９號,(02)26702304,1370,660,2020/10/29 17:14:37
2331090014,新北市三峽區衛生所,新北市三峽區光明路７１號３樓,(02)26711592,2546,160,2020/10/29 17:14:37
2331100015,新北市淡水區衛生所,新北市淡水區中山路１５８號,(02)26215620,923,100,2020/10/29 17:14:37
2331120017,新北市瑞芳區衛生所,新北市瑞芳區明燈路３段１號,(02)24972132,251,48,2020/10/29 17:14:37
2331160011,新北市泰山區衛生所,新北市泰山區全興路２１２號３樓,(02)22962858,732,538,2020/10/29 17:14:37
2331170017,新北市林口區衛生所,新北市林口區忠孝二路５５號,(02)26068760,637,160,2020/10/29 17:14:37
2331190019,新北市石碇區衛生所,新北市石碇區潭邊里碇坪路１段８２號,(02)26631325,1379,170,2020/10/29 17:14:37
2331200010,新北市坪林區衛生所,新北市坪林區坪林街１０４號,(02)26656272,1803,898,2020/10/29 17:14:37
2331210016,新北市三芝區衛生所,新北市三芝區中山路１段１２號,(02)26362007,1013,410,2020/10/29 17:14:37
2331220012,新北市石門區衛生所,新北市石門區中山路２８－１號,(02)26381007,2201,360,2020/10/29 17:14:37
2331230018,新北市八里區衛生所,新北市八里區舊城路１６號,(02)26102137,1277,880,2020/10/29 17:14:37
2331240014,新北市平溪區衛生所,新北市平溪區公園街１７號１樓,(02)24951015,990,820,2020/10/29 17:14:37
2331250010,新北市雙溪區衛生所,新北市雙溪區新基南路１８號,(02)24931211,1568,230,2020/10/29 17:14:37
2331260016,新北市貢寮區衛生所,新北市貢寮區朝陽街７０巷１０號、新北市貢寮區仁愛路１２８號,(02)24901431,739,900,2020/10/29 17:14:37
2331270012,新北市金山區衛生所,新北市金山區民生路５９號,(02)24982778,1169,1010,2020/10/29 17:14:37
2331280018,新北市萬里區衛生所,新北市萬里區瑪鍊路１５７號１－３樓及地下１樓,(02)24921117,3213,830,2020/10/29 17:14:37
2331290014,新北市烏來區衛生所,新北市烏來區新烏路５段１０９號,(02)26617200,1008,573,2020/10/29 17:14:37
2332030012,桃園市大溪區衛生所,桃園市大溪區仁愛路１號,(03)3882401,584,1004,2020/10/29 17:14:37
2332040018,桃園市楊梅區衛生所,桃園市楊梅區校前路４０９號,(03)4750151,900,179,2020/10/29 17:14:37
2332060010,桃園市大園區衛生所,桃園市大園區田心里中正西路１９號,(03)3862024,3249,394,2020/10/29 17:14:37
2332080012,桃園市八德區衛生所,桃園市八德區大華里介壽路二段３６１巷２８號,(03)3662781,1812,959,2020/10/29 17:14:37
2332090018,桃園市龍潭區衛生所,桃園市龍潭區中正路２１０號１至２樓,(03)4792033,1716,620,2020/10/29 17:14:37
2332100019,桃園市平鎮區衛生所,桃園市平鎮區新富里１鄰振興路１號,(03)4576624,1467,720,2020/10/29 17:14:37
2332110015,桃園市新屋區衛生所,桃園市新屋區新屋里中山路２３９號,(03)4772018,1838,367,2020/10/29 17:14:37
2332120011,桃園市觀音區衛生所,桃園市觀音區觀新路５８號,(03)4732031,2622,1205,2020/10/29 17:14:37
2332130017,桃園市復興區衛生所,桃園市復興區澤仁里中正路２５號,(03)3822325,1071,140,2020/10/29 17:14:37
2333010014,新竹縣關西鎮衛生所,新竹縣關西鎮中山路２０７號,(03)5872454,3256,300,2020/10/29 17:14:37
2333020010,新竹縣新埔鎮衛生所,新竹縣新埔鎮新民里中正路７５８號,(03)5882017,2178,270,2020/10/29 17:14:37
2333030016,新竹縣竹東鎮衛生所,新竹縣竹東鎮中正路２２１號,(03)5943566,1555,310,2020/10/29 17:14:37
2333050018,新竹縣竹北市衛生所,新竹縣竹北市光明二街８９號,(03)5533381,3556,762,2020/10/29 17:14:37
2333060014,新竹縣湖口鄉衛生所,新竹縣湖口鄉中勢村中興街３６號,(03)5992654,2682,1490,2020/10/29 17:14:37
2333070010,新竹縣橫山鄉衛生所,新竹縣橫山鄉大肚村３鄰新興街１４１巷１０號,(03)5932004,1974,668,2020/10/29 17:14:37
2333080016,新竹縣新豐鄉衛生所,新竹縣新豐鄉重興村萃豐路２１號,(03)5591150,693,0,2020/10/29 17:14:37
2333090012,新竹縣芎林鄉衛生所,新竹縣芎林鄉文山路５３２號,(03)5924787,1782,980,2020/10/29 17:14:37
2333100013,新竹縣寶山鄉衛生所,新竹縣寶山鄉雙溪村７鄰雙園路二段２７３號,(03)5292106,2074,341,2020/10/29 17:14:37
2333110019,新竹縣北埔鄉衛生所,新竹縣北埔鄉北埔街９０號,(03)5801677,1970,255,2020/10/29 17:14:37
2333120015,新竹縣峨眉鄉衛生所,新竹縣峨眉鄉峨眉村峨眉街２鄰５號,(03)5800314,1882,676,2020/10/29 17:14:37
2333130011,新竹縣尖石鄉衛生所,新竹縣尖石鄉嘉樂村２鄰６１號,(03)5842356,1638,780,2020/10/29 17:14:37
2333140017,新竹縣五峰鄉衛生所,新竹縣五峰鄉大隘村六鄰９９號,(03)5851005,2054,833,2020/10/29 17:14:37
2334010018,宜蘭縣宜蘭市衛生所,宜蘭縣宜蘭市健康路二段２－２號１樓,(03)9322362,714,1069,2020/10/29 17:14:37
2334020014,宜蘭縣羅東鎮衛生所,宜蘭縣羅東鎮民生路７９號,(03)9542321,1548,340,2020/10/29 17:14:37
2334030010,宜蘭縣蘇澳鎮衛生所,宜蘭縣蘇澳鎮志成路６０號,(03)9962185,3424,311,2020/10/29 17:14:37
2334040016,宜蘭縣頭城鎮衛生所,宜蘭縣頭城鎮吉祥路１５號,(03)9771034,1287,60,2020/10/29 17:14:37
2334050012,宜蘭縣礁溪鄉衛生所,宜蘭縣礁溪鄉礁溪路４段１２６號,(03)9882908,414,1010,2020/10/29 17:14:37
2334060018,宜蘭縣壯圍鄉衛生所,宜蘭縣壯圍鄉中央路２段２９０號,(03)9385503,1443,988,2020/10/29 17:14:37
2334070014,宜蘭縣員山鄉衛生所,宜蘭縣員山鄉復興路２號,(03)9221575,3657,337,2020/10/29 17:14:37
2334081026,宜蘭縣冬山鄉衛生所,宜蘭縣冬山鄉中正路１６號,(03)9594772,952,1222,2020/10/29 17:14:37
2334090016,宜蘭縣五結鄉衛生所,宜蘭縣五結鄉五結路２段３３７號,(03)9501564,2520,130,2020/10/29 17:14:37
2334100017,宜蘭縣三星鄉衛生所,宜蘭縣三星鄉三星路５段７０號,(03)9892227,864,640,2020/10/29 17:14:37
2334110013,宜蘭縣大同鄉衛生所,宜蘭縣大同鄉崙埤村朝陽４０號,(03)9801175,756,350,2020/10/29 17:14:37
2334120019,宜蘭縣南澳鄉衛生所,宜蘭縣南澳鄉蘇花路２段３７５號,(03)9981019,2808,250,2020/10/29 17:14:37
2335010012,苗栗縣苗栗市衛生所,苗栗縣苗栗市建民街２８號,(037)277129,972,200,2020/10/29 17:14:37
2335020018,苗栗縣苑裡鎮衛生所,苗栗縣苑裡鎮客庄里公民街１６號,(037)869595,1089,210,2020/10/29 17:14:37
2335030014,苗栗縣通霄鎮衛生所,苗栗縣通霄鎮通東里中正路９－６號,(037)752048,3132,880,2020/10/29 17:14:37
2335040010,苗栗縣竹南鎮衛生所,苗栗縣竹南鎮大營路２０９號,(037)470152,3492,190,2020/10/29 17:14:37
2335050016,苗栗縣頭份市衛生所,苗栗縣頭份市顯會路７２號,(037)663049,2277,720,2020/10/29 17:14:37
2335060012,苗栗縣後龍鎮衛生所,苗栗縣後龍鎮大庄里21鄰光華路３７１號,(037)722008,2988,460,2020/10/29 17:14:37
2335070018,苗栗縣卓蘭鎮衛生所,苗栗縣卓蘭鎮老庄里中正路１４２號,(04)25892027,1647,170,2020/10/29 17:14:37
2335080014,苗栗縣大湖鄉衛生所,苗栗縣大湖鄉明湖村中原路８７號,(037)991034,3438,319,2020/10/29 17:14:37
2335090010,苗栗縣公館鄉衛生所,苗栗縣公館鄉館中村大同路７５號,(037)224732,1823,20,2020/10/29 17:14:37
2335100011,苗栗縣銅鑼鄉衛生所,苗栗縣銅鑼鄉銅鑼村新興路８１號,(037)981006,1899,650,2020/10/29 17:14:37
2335110017,苗栗縣南庄鄉衛生所,苗栗縣南庄鄉東村大同路１７號,(037)822024,2899,809,2020/10/29 17:14:37
2335120013,苗栗縣頭屋鄉衛生所,苗栗縣頭屋鄉頭屋村中山街５６巷５４號,(037)253534,1805,240,2020/10/29 17:14:37
2335130019,苗栗縣三義鄉衛生所,苗栗縣三義鄉復興路45號,(037)872014,3996,470,2020/10/29 17:14:37
2335140015,苗栗縣西湖鄉衛生所,苗栗縣西湖鄉龍洞村１鄰１６號,(037)921211,2061,260,2020/10/29 17:14:37
2335150011,苗栗縣造橋鄉衛生所,苗栗縣造橋鄉造橋村１４鄰８－２號,(037)542755,1767,539,2020/10/29 17:14:37
2335160017,苗栗縣三灣鄉衛生所,苗栗縣三灣鄉三灣村親民路１７號,(037)831140,2036,340,2020/10/29 17:14:37
2335170013,苗栗縣獅潭鄉衛生所,苗栗縣獅潭鄉新店村１３０之６號,(037)931309,954,240,2020/10/29 17:14:37
2335180019,苗栗縣泰安鄉衛生所,苗栗縣泰安鄉清安村２鄰７２號,(037)941054,2031,160,2020/10/29 17:14:37
2336010016,臺中市豐原區衛生所,臺中市豐原區西勢里中興路１３６號,(04)25261170,1881,980,2020/10/29 17:14:37
2336020012,臺中市東勢區衛生所,臺中市東勢區中寧里豐勢路４９０號,(04)25873872,3240,350,2020/10/29 17:14:37
2336030018,臺中市大甲區衛生所,臺中市大甲區德興路８１號,(04)26872153,918,960,2020/10/29 17:14:37
2336040014,臺中市清水區衛生所,臺中市清水區中山路９２號,(04)26222639,546,930,2020/10/29 17:14:37
2336050010,臺中市沙鹿區衛生所,臺中市沙鹿區洛泉里文昌路２０號,(04)26625040,834,1120,2020/10/29 17:14:37
2336060016,臺中市梧棲區衛生所,臺中市梧棲區雲集街７０巷３號,(04)26562809,488,700,2020/10/29 17:14:37
2336070012,臺中市后里區衛生所,臺中市后里區墩西里公安路８６號,(04)25562048,1620,770,2020/10/29 17:14:37
2336080018,臺中市神岡區衛生所,臺中市神岡區神岡里神岡路２號,(04)25622792,609,600,2020/10/29 17:14:37
2336090014,臺中市潭子區衛生所,臺中市潭子區中山路２段２４１巷５號,(04)25324643,1458,1190,2020/10/29 17:14:37
2336100015,臺中市大雅區衛生所,臺中市大雅區中清東路２３２號,(04)25661091,1305,870,2020/10/29 17:14:37
2336110011,臺中市新社區衛生所,臺中市新社區新社里興社街４段１號,(04)25811704,3906,400,2020/10/29 17:14:37
2336120017,臺中市石岡區衛生所,臺中市石岡區石岡街６號,(04)25721887,1265,1230,2020/10/29 17:14:37
2336130013,臺中市外埔區衛生所,臺中市外埔區甲后路三段１０６２號,(04)26833208,3860,346,2020/10/29 17:14:37
2336140019,臺中市大安區衛生所,臺中市大安區中山南路３３３號,(04)26713681,898,1051,2020/10/29 17:14:37
2336150015,臺中市烏日區衛生所,臺中市烏日區烏日里長樂街１３６號,(04)23381027,1867,638,2020/10/29 17:14:37
2336160011,臺中市大肚區衛生所,臺中市大肚區頂街里榮華街１號,(04)26996311,619,959,2020/10/29 17:14:37
2336170017,臺中市龍井區衛生所,臺中市龍井區竹坑里沙田路４段２４３號,(04)26352228,1107,674,2020/10/29 17:14:37
2336180013,台中市霧峰區衛生所,臺中市霧峰區本堂里民生路１－９號,(04)23393022,1116,97,2020/10/29 17:14:37
2336190019,臺中市太平區衛生所,臺中市太平區中山路１段２１３之１號,(04)23938083,709,834,2020/10/29 17:14:37
2336200010,臺中市大里區衛生所,臺中市大里區大衛路８２號,(04)24061500,627,1095,2020/10/29 17:14:37
2336210025,臺中市和平區衛生所,臺中市和平區南勢里東關路３段１３２號,(04)25942781,908,990,2020/10/29 17:14:37
2336210034,臺中市和平區梨山衛生所,臺中市和平區梨山里中正路６８號,(04)25989540,3011,810,2020/10/29 17:14:37
2337010010,彰化縣彰化市南西北區衛生所,彰化縣彰化市華北里旭光路１６６號,(04)7282141,1336,1020,2020/10/29 17:14:37
2337010029,彰化縣彰化市東區衛生所,彰化縣彰化市香山里彰南路２段３４６巷３１弄２６號,(04)7381647,1314,440,2020/10/29 17:14:37
2337020016,彰化縣鹿港鎮衛生所,彰化縣鹿港鎮順興里復興路４２３號,(04)7772309,2092,1110,2020/10/29 17:14:37
2337030012,彰化縣和美鎮衛生所,彰化縣和美鎮和東里彰美路５段３１９號,(04)7552744,1359,1080,2020/10/29 17:14:37
2337040018,彰化縣北斗鎮衛生所,彰化縣北斗鎮光復里地政路４０６巷１７號,(04)8882059,2273,400,2020/10/29 17:14:37
2337050014,彰化縣員林市衛生所,彰化縣員林市仁美里博愛路２２９號,(04)7060230,810,170,2020/10/29 17:14:37
2337060010,彰化縣溪湖鎮衛生所,彰化縣溪湖鎮湖東里青雅路３６號,(04)8815112,1582,290,2020/10/29 17:14:37
2337070016,彰化縣田中鎮衛生所,彰化縣田中鎮西路里斗中路一段２２２號,(04)8742053,3615,500,2020/10/29 17:14:37
2337080012,彰化縣二林鎮衛生所,彰化縣二林鎮豐田里斗苑路四段６８９號,(04)8960035,2121,1350,2020/10/29 17:14:37
2337090018,彰化縣線西鄉衛生所,彰化縣線西鄉寓埔村和線路９５７巷２號,(04)7585201,1566,1140,2020/10/29 17:14:37
2337100019,彰化縣伸港鄉衛生所,彰化縣伸港鄉大同村中興路２段１９７號,(04)7982034,1902,310,2020/10/29 17:14:37
2337110015,彰化縣福興鄉衛生所,彰化縣福興鄉福興村福興路５１巷２號,(04)7772371,972,469,2020/10/29 17:14:37
2337120020,彰化縣秀水鄉衛生所,彰化縣秀水鄉安東村中山路２８８號,(04)7693001,360,270,2020/10/29 17:14:37
2337130017,彰化縣花壇鄉衛生所,彰化縣花壇鄉長沙村中正路１１號,(04)7862035,738,309,2020/10/29 17:14:37
2337140013,彰化縣芬園鄉衛生所,彰化縣芬園鄉社口村公園１街１１號,(049)2522904,3382,520,2020/10/29 17:14:37
2337150019,彰化縣大村鄉衛生所,彰化縣大村鄉大村村中正西路３４０號,(04)8520513,1944,1270,2020/10/29 17:14:37
2337160015,彰化縣埔鹽鄉衛生所,彰化縣埔鹽鄉好修村員鹿路二段５８號,(04)8653596,3041,510,2020/10/29 17:14:37
2337170011,彰化縣埔心鄉衛生所,彰化縣埔心鄉義民村員鹿路２段３４０號,(04)8294611,2565,440,2020/10/29 17:14:37
2337180017,彰化縣永靖鄉衛生所,彰化縣永靖鄉永西村西興路９１號,(04)8221057,2178,160,2020/10/29 17:14:37
2337190013,彰化縣社頭鄉衛生所,彰化縣社頭鄉社頭村員集路二段４０９號,(04)8732038,3303,450,2020/10/29 17:14:37
2337200014,彰化縣二水鄉衛生所,彰化縣二水鄉二水村過圳路１９號,(04)8791077,4059,580,2020/10/29 17:14:37
2337210010,彰化縣田尾鄉衛生所,彰化縣田尾鄉饒平村光復路２段６０８號,(04)8832145,261,1240,2020/10/29 17:14:37
2337220016,彰化縣埤頭鄉衛生所,彰化縣埤頭鄉合興村健安街１１９號,(04)8922445,828,1110,2020/10/29 17:14:37
2337230012,彰化縣芳苑鄉衛生所,彰化縣芳苑鄉芳苑村斗苑路芳苑段１９４巷４８號,(04)8983134,701,260,2020/10/29 17:14:37
2337240018,彰化縣大城鄉衛生所,彰化縣大城鄉大城村中平路１２６號,(04)8941323,1872,130,2020/10/29 17:14:37
2337250014,彰化縣竹塘鄉衛生所,彰化縣竹塘鄉竹塘村竹林路１段３０４號,(04)8972009,3249,160,2020/10/29 17:14:37
2337260010,彰化縣溪州鄉衛生所,彰化縣溪州鄉尾厝村溪下路５７０號,(04)8895023,2718,480,2020/10/29 17:14:37
2338010014,南投縣南投市衛生所,南投縣南投市三和里三和一路１３號,(049)2223264,1112,403,2020/10/29 17:14:37
2338020010,南投縣埔里鎮衛生所,南投縣埔里鎮中山路二段２５６號,(049)2982157,1563,98,2020/10/29 17:14:37
2338030016,南投縣草屯鎮衛生所,南投縣草屯鎮草溪路８８２巷７號,(049)2362023,1161,790,2020/10/29 17:14:37
2338040012,南投縣竹山鎮衛生所,南投縣竹山鎮公所路１２６號,(049)2642026,2331,80,2020/10/29 17:14:37
2338050018,南投縣集集鎮衛生所,南投縣集集鎮民生路１０６號,(049)2762015,1530,1059,2020/10/29 17:14:37
2338060014,南投縣名間鄉衛生所,南投縣名間鄉中正村彰南路４２號,(049)2732135,1440,870,2020/10/29 17:14:37
2338070010,南投縣鹿谷鄉衛生所,南投縣鹿谷鄉中正路二段２０號,(049)2752002,2400,770,2020/10/29 17:14:37
2338080016,南投縣中寮鄉衛生所,南投縣中寮鄉永平村永昌街１０２號,(049)2691404,1881,630,2020/10/29 17:14:37
2338090012,南投縣魚池鄉衛生所,南投縣魚池鄉東池村魚池街１９４號,(049)2895513,2227,450,2020/10/29 17:14:37
2338110019,南投縣水里鄉衛生所,南投縣水里鄉博愛路２０５號,(049)2770079,837,200,2020/10/29 17:14:37
2338120015,南投縣信義鄉衛生所,南投縣信義鄉明德村玉山路４５號,(049)2791148,1317,950,2020/10/29 17:14:37
2338130011,南投縣仁愛鄉衛生所,南投縣仁愛鄉大同村五福巷１７號,(049)2802341,2122,988,2020/10/29 17:14:37
2339040016,雲林縣西螺鎮衛生所,雲林縣西螺鎮福興里修文路１１０號,(05)5862130,2862,190,2020/10/29 17:14:37
2339050012,雲林縣土庫鎮衛生所,雲林縣土庫鎮忠正里中山路２５４號,(05)6622638,4545,440,2020/10/29 17:14:37
2339060018,北港鎮衛生所,雲林縣北港鎮北辰路３號,(05)7832103,180,600,2020/10/29 17:14:37
2339070014,雲林縣古坑鄉衛生所,雲林縣古坑鄉西平村中山路３９１號,(05)5821132,2547,530,2020/10/29 17:14:37
2339100017,雲林縣林內鄉衛生所,雲林縣林內鄉新興路５４號,(05)5892273,3708,210,2020/10/29 17:14:37
2339110013,雲林縣二崙鄉衛生所,雲林縣二崙鄉崙西村中興路９、１１號,(05)5982004,1350,1240,2020/10/29 17:14:37
2339120019,雲林縣崙背鄉衛生所,雲林縣崙背鄉南陽村南光路３４號,(05)6962009,3402,350,2020/10/29 17:14:37
2339130015,雲林縣麥寮鄉衛生所,雲林縣麥寮鄉麥豐村光復路４號,(05)6932268,810,600,2020/10/29 17:14:37
2339180015,雲林縣四湖鄉衛生所,雲林縣四湖鄉施湖村中山西路１１８號,(05)7872890,1413,1120,2020/10/29 17:14:37
2339200012,雲林縣水林鄉衛生所,雲林縣水林鄉水北村水林路８號,(05)7852612,1530,710,2020/10/29 17:14:37
2340010015,嘉義縣朴子市衛生所,嘉義縣朴子市安福里光復路４０號,(05)3792037,1746,188,2020/10/29 17:14:37
2340020011,嘉義縣布袋鎮衛生所,嘉義縣布袋鎮新厝里２１號,(05)3472032,709,369,2020/10/29 17:14:37
2340030017,嘉義縣大林鎮衛生所,嘉義縣大林鎮平林里中山路２５２號,(05)2652042,432,739,2020/10/29 17:14:37
2340040013,嘉義縣民雄鄉衛生所,嘉義縣民雄鄉中樂村文化路７之２號,(05)2262018,1242,150,2020/10/29 17:14:37
2340050019,嘉義縣溪口鄉衛生所,嘉義縣溪口鄉溪北村二鄰中山路１號,(05)2691046,3114,450,2020/10/29 17:14:37
2340060015,嘉義縣新港鄉衛生所,嘉義縣新港鄉宮前村中山路１６７號,(05)3742025,1332,1220,2020/10/29 17:14:37
2340070011,嘉義縣六腳鄉衛生所,嘉義縣六腳鄉蒜頭村１５鄰蒜頭７３－１號,(05)3802016,1701,390,2020/10/29 17:14:37
2340080017,嘉義縣東石鄉衛生所,嘉義縣東石鄉東石村３之７號,(05)3732340,837,199,2020/10/29 17:14:37
2340090013,嘉義縣義竹鄉衛生所,嘉義縣義竹鄉仁里村義竹４２２－１號,(05)3412032,2727,400,2020/10/29 17:14:37
2340100014,嘉義縣鹿草鄉衛生所,嘉義縣鹿草鄉西井村１２鄰長壽路２２６巷２號,(05)3752080,2493,210,2020/10/29 17:14:37
2340110010,嘉義縣太保市衛生所,嘉義縣太保市後潭里４４３號,(05)3711273,2556,1190,2020/10/29 17:14:37
2340120016,嘉義縣水上鄉衛生所,嘉義縣水上鄉水上村正義路１４５號,(05)2682059,1938,80,2020/10/29 17:14:37
2340130012,嘉義縣中埔鄉衛生所,嘉義縣中埔鄉中埔村中埔１３０號之１,(05)2531008,2670,110,2020/10/29 17:14:37
2340140018,嘉義縣竹崎鄉衛生所,嘉義縣竹崎鄉竹崎村文化路１９－１號,(05)2611264,1760,768,2020/10/29 17:14:37
2340150014,嘉義縣梅山鄉衛生所,嘉義縣梅山鄉華山路１８號,(05)2621249,1213,240,2020/10/29 17:14:37
2340160010,嘉義縣番路鄉衛生所,嘉義縣番路鄉下坑村菜公店６０號,(05)2591148,2004,1189,2020/10/29 17:14:37
2340170016,嘉義縣大埔鄉衛生所,嘉義縣大埔鄉大埔村５３－１號,(05)2521214,1593,840,2020/10/29 17:14:37
2340180012,嘉義縣阿里山鄉衛生所,嘉義縣阿里山鄉樂野村３鄰９７－２號,(05)2561573,1942,749,2020/10/29 17:14:37
2341010019,臺南市新營區衛生所,臺南市新營區大宏里三民路７２號,(06)6329421,3096,180,2020/10/29 17:14:37
2341020015,臺南市鹽水區衛生所,臺南市鹽水區武廟路１號,(06)6521041,2888,320,2020/10/29 17:14:37
2341030011,臺南市白河區衛生所,臺南市白河區永安里國光路５號,(06)6852014,3528,290,2020/10/29 17:14:37
2341040017,臺南市麻豆區衛生所,臺南市麻豆區巷口里興國路１１一１號,(06)5722215,953,289,2020/10/29 17:14:37
2341050013,臺南市佳里區衛生所,臺南市佳里區東寧里進學路１５９號,(06)7224106,2844,460,2020/10/29 17:14:37
2341060019,臺南市新化區衛生所,臺南市新化區健康路十三鄰１４３號,(06)5905398,981,20,2020/10/29 17:14:37
2341070015,臺南市善化區衛生所,臺南市善化區光文里中山路２００號,(06)5837035,889,1200,2020/10/29 17:14:37
2341080011,臺南市學甲區衛生所,臺南市學甲區仁得里建國路３８號１樓,(06)7833359,1791,1070,2020/10/29 17:14:37
2341090017,臺南市柳營區衛生所,臺南市柳營區士林里５４之５號,(06)6220464,4021,310,2020/10/29 17:14:37
2341100018,臺南市後壁區衛生所,臺南市後壁區後壁里３號,(06)6872624,2997,389,2020/10/29 17:14:37
2341110014,臺南市東山區衛生所,臺南市東山區東山里２３６號１樓,(06)6802618,2979,380,2020/10/29 17:14:37
2341120010,臺南市下營區衛生所,臺南市下營區營前里中山路二段１３７號,(06)6892149,1575,1246,2020/10/29 17:14:37
2341130016,台南市六甲區衛生所,臺南市六甲區二甲里２６鄰中華路１１０號,(06)6982013,2610,250,2020/10/29 17:14:37
2341140012,臺南市官田區衛生所,臺南市官田區隆田里中山路一段１２８號,(06)5791493,3661,428,2020/10/29 17:14:37
